,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
23,min041c-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.05230597925385353,96.1,0.5067827875073752,0.012690094980058703,-0.005508307709773262,-0.010456524518117629,ACTIVE_1
24,min041c-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.05139216301449933,96.1,0.5067827875073752,0.012690094980058703,-0.012798392185994462,0.06430743995647865,PASSIVE_1
25,min041c-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,82.0,0.46578637515020765,0.013514439339837751,0.9037848157672222,1.0163241352351613,baseline
26,min041c-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.02098348375249015,82.0,0.46578637515020765,0.013514439339837751,0.0059007010984086245,-0.0002631093735864889,ACTIVE_1
27,min041c-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0211566403300949,82.0,0.46578637515020765,0.013514439339837751,-0.014132138781652029,-0.0967822279519174,PASSIVE_1
28,min040c-b2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,75.1,0.6913349512308047,0.008982431212651196,0.8405180723950746,0.9761496357656638,baseline
29,min040c-b2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.09567101632803394,75.1,0.6913349512308047,0.008982431212651196,-9.814088139363656e-05,0.04563986617340698,ACTIVE_1
30,min040c-b2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-2.5745227830150723e-05,75.1,0.6913349512308047,0.008982431212651196,-0.012552065879516124,-0.013244629566642383,PASSIVE_1
31,min025b-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,77.0,0.6226631401400603,0.011035649121635382,0.4765712337756045,1.0114121323760326,baseline
32,min025b-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0008056532097753806,77.0,0.6226631401400603,0.011035649121635382,0.0008918009022978339,-0.009152876511108268,ACTIVE_1
33,min025b-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0003383485387217337,77.0,0.6226631401400603,0.011035649121635382,0.01601437388416426,-0.03485477894726903,PASSIVE_1
34,min024b-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,99.7,0.8539622093161607,0.006997686059732189,0.05713358725045772,1.0061985528162685,baseline
35,min024b-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0003188500883795295,99.7,0.8539622093161607,0.006997686059732189,-0.004769064464965038,-0.008793032512614984,ACTIVE_1
36,min024b-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00010408467715098127,99.7,0.8539622093161607,0.006997686059732189,0.0026539840910523352,-0.005149797625608219,PASSIVE_1
37,min024b-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,86.4,0.6780045453515922,0.017670268572657074,0.1744238720219375,0.9811659250998194,baseline
38,min024b-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00027507959070589865,86.4,0.6780045453515922,0.017670268572657074,-0.01125616159677923,0.04116461542688327,ACTIVE_1
