,cellid,modelname,state_sig,state_chan,MI,r,r_se,d,g,state_chan_alt
116,ley046f-01-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.533673265688377,0.011622059379754562,2.2670163061279522,1.0067706720591425,baseline
117,ley046f-01-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00038056027090396316,0.533673265688377,0.011622059379754562,-0.015141841674435996,0.003288804372071941,ACTIVE_1
118,ley046f-01-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00013572515859459447,0.533673265688377,0.011622059379754562,-0.0078028662213280465,-0.05436077238990346,PASSIVE_1
119,ley046f-21-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.3510019920367773,0.023793739766479558,3.132560414674766,1.0839991136039173,baseline
120,ley046f-21-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0006888365843449292,0.3510019920367773,0.023793739766479558,0.012256122770389,-0.14061745951507068,ACTIVE_1
121,ley046f-21-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0003007522904444463,0.3510019920367773,0.023793739766479558,0.04178273353228004,0.07886402258123545,PASSIVE_1
122,ley027g-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.7197739939933331,0.007914808090940268,1.159149462050134,1.0067936168818636,baseline
123,ley027g-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0008017839137954782,0.7197739939933331,0.007914808090940268,0.00803810585355967,-0.014887751164883958,ACTIVE_1
124,ley027g-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,8.246071066927775e-05,0.7197739939933331,0.007914808090940268,0.009284040701662742,-0.014130633187952806,PASSIVE_1
125,ley027g-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0006421415565125657,0.7197739939933331,0.007914808090940268,0.01380453501404735,-0.016003421682956213,ACTIVE_2
126,ley027g-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,2.126274666216756e-05,0.7197739939933331,0.007914808090940268,-0.018006192946238717,0.030832119261744412,PASSIVE_2
127,ley040k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.6681929034536862,0.016124577275544727,2.370493428460832,1.002983095501549,baseline
128,ley040k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00019630822365476874,0.6681929034536862,0.016124577275544727,-0.011407298610438368,0.013760279858250032,ACTIVE_1
129,ley040k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,2.889018841149036e-05,0.6681929034536862,0.016124577275544727,0.061080912980491266,-0.06999374507299412,PASSIVE_1
130,ley040k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.00030301189282197716,0.6681929034536862,0.016124577275544727,-0.0920262125396712,0.05861358051967629,ACTIVE_2
131,ley040k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,1.4391315749094644e-05,0.6681929034536862,0.016124577275544727,0.07558970140519483,-0.03128716793484,PASSIVE_2
132,ley034g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.9461772800160212,0.0034146171613394518,0.962182218257545,0.9917724845147999,baseline
133,ley034g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0009873996937392873,0.9461772800160212,0.0034146171613394518,-0.01596384746276754,0.016352845278061193,ACTIVE_1
134,ley034g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,4.397619810883226e-05,0.9461772800160212,0.0034146171613394518,-0.03221958433285037,0.009265733221979832,PASSIVE_1
135,ley034g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-4.7528191269902155e-05,0.9461772800160212,0.0034146171613394518,0.0097898244366538,0.0031298320157705584,ACTIVE_2
136,ley034g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,6.436385260976681e-05,0.9461772800160212,0.0034146171613394518,-0.017605404837063254,0.012107829248556329,PASSIVE_2
137,ley027f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.9289899202779418,0.004352026231745573,1.5258528455065872,0.9929796371536114,baseline
138,ley027f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00010862515844606,0.9289899202779418,0.004352026231745573,0.01022865205270319,0.00744090235360007,ACTIVE_1
139,ley027f-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00019819525599665096,0.9289899202779418,0.004352026231745573,0.02022246192577073,0.014050162017213815,PASSIVE_1
140,ley040j-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.5313997777273382,0.014339623996658002,0.746420201641963,1.0348169708677397,baseline
141,ley040j-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00032219446627748417,0.5313997777273382,0.014339623996658002,0.005888749060649244,-0.06021697319363371,ACTIVE_1
142,ley027g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8025583413353401,0.00811615251651173,1.201511506532355,0.9900385425806638,baseline
143,ley027g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0013597238076424572,0.8025583413353401,0.00811615251651173,-0.0027584664479334362,0.0038577752873282015,ACTIVE_1
144,ley027g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00011542766978163177,0.8025583413353401,0.00811615251651173,0.018878811972697734,0.015760665715484783,PASSIVE_1
145,ley027g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.00034544584156284713,0.8025583413353401,0.00811615251651173,0.02235068376402674,0.022191655327672994,ACTIVE_2
146,ley027g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-0.00015545196546863475,0.8025583413353401,0.00811615251651173,8.208542191526986e-05,0.00028248606469741673,PASSIVE_2
147,ley035c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.5790211698429957,0.02342572665668942,0.0745469604233853,0.9869221123951771,baseline
148,ley035c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.001452331378519246,0.5790211698429957,0.02342572665668942,0.0014332180527560517,0.022162035559615385,ACTIVE_1
149,ley025c-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8810246722078178,0.012495465086803843,0.6408242461678668,1.0105560270273082,baseline
150,ley025c-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0017576459597113605,0.8810246722078178,0.012495465086803843,0.019941035896651232,-0.01355313629372401,ACTIVE_1
151,ley025c-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00015127647031419822,0.8810246722078178,0.012495465086803843,0.0075653221635375535,-0.0130746966418474,PASSIVE_1
152,ley026g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.9549399582787974,0.0029115007239547967,1.1767010611416475,1.0009086951497337,baseline
153,ley026g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,3.9158120844015885e-05,0.9549399582787974,0.0029115007239547967,-0.03511266740099257,-0.0012311656089503595,ACTIVE_1
154,ley026g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,8.235649853744732e-06,0.9549399582787974,0.0029115007239547967,-0.008748949256916733,-0.0009617467689238283,PASSIVE_1
155,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.5383594088713199,0.013859439262587201,2.556865541569933,1.0074126115404174,baseline
156,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00018921213319330948,0.5383594088713199,0.013859439262587201,0.03580822927282313,-0.038287158966025456,ACTIVE_1
157,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0001235617385833396,0.5383594088713199,0.013859439262587201,-0.012498408202366317,0.02509039602142137,PASSIVE_1
158,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.00020630880637073572,0.5383594088713199,0.013859439262587201,0.042431518412365574,-0.0020563797326298193,ACTIVE_2
159,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,9.235459001083602e-05,0.5383594088713199,0.013859439262587201,0.06986935819396461,-0.04744449050930287,PASSIVE_2
160,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_3,-6.989296271069972e-05,0.5383594088713199,0.013859439262587201,-0.01487860016364175,-0.01661818132648308,ACTIVE_3
161,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_3,5.6413289704831634e-05,0.5383594088713199,0.013859439262587201,0.041111717488838684,-0.0033481689880445567,PASSIVE_3
162,BRT007c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_4,0.00010314099549269188,0.5383594088713199,0.013859439262587201,-0.0321327206476753,0.024834587951973058,ACTIVE_4
163,hen010f-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.606491669516093,0.02219489791855752,0.05571300444230528,1.0099376400751128,baseline
164,hen010f-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00012426012561041091,0.606491669516093,0.02219489791855752,0.001878841632194705,-0.03456744196780519,ACTIVE_1
165,hen010f-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0008220364812998174,0.606491669516093,0.02219489791855752,-0.00090744946661247,0.011050031693304551,ACTIVE_2
166,hen010f-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_3,0.0002843414040058114,0.606491669516093,0.02219489791855752,-0.00041224030639769375,-0.07164885331123884,ACTIVE_3
167,hen010f-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0007204886465586367,0.606491669516093,0.02219489791855752,-0.0013213835627102397,0.04597225905499638,PASSIVE_1
168,BRT017g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8407665787451011,0.01279298846290269,3.1327285373414013,1.007593304625956,baseline
169,BRT017g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,2.1123080622475788e-05,0.8407665787451011,0.01279298846290269,0.004500690136913635,-0.004463324487895607,ACTIVE_1
170,BRT017g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.00020187355600434143,0.8407665787451011,0.01279298846290269,-0.00560869558731497,-0.01135282542999182,ACTIVE_2
171,BRT017g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,3.3365326557920445e-05,0.8407665787451011,0.01279298846290269,0.018457193973292232,-0.015462334424718735,PASSIVE_1
172,ley025c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8924761626634081,0.007916546459393263,0.12842345774167993,1.000484664473547,baseline
173,ley025c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.005839398793580828,0.8924761626634081,0.007916546459393263,0.011469219114709635,-0.0174772971198188,ACTIVE_1
174,ley025c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00013321342473616342,0.8924761626634081,0.007916546459393263,0.005577685123688498,0.014402790149899503,PASSIVE_1
175,BRT015b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.9721350373239627,0.0018521395111740157,1.7183561277896537,0.9947514612386609,baseline
176,BRT015b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0013280855818919581,0.9721350373239627,0.0018521395111740157,-0.001590496642240681,0.006891302902698617,ACTIVE_1
177,BRT015b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00020474348861184466,0.9721350373239627,0.0018521395111740157,0.014003452304808395,0.005164793461484297,PASSIVE_1
178,ley011c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8912380635894092,0.006244083692937388,0.5858709541879108,1.0066867972680185,baseline
179,ley011c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,7.606219900292668e-05,0.8912380635894092,0.006244083692937388,0.0033845776008118943,-0.018324587002080624,ACTIVE_1
180,ley011c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-6.222284301096137e-05,0.8912380635894092,0.006244083692937388,-0.007446701206486476,0.002306283679479126,PASSIVE_1
181,BRT015c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8714691601225107,0.008919101479646795,0.460829798919186,0.9928885968640297,baseline
182,BRT015c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0006965264434635394,0.8714691601225107,0.008919101479646795,-0.03478650601449588,0.002572025022765712,ACTIVE_1
183,BRT015c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0016213061978559045,0.8714691601225107,0.008919101479646795,-0.02286923826800642,0.01322175941112479,PASSIVE_1
184,BRT015c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.002165902851842436,0.8714691601225107,0.008919101479646795,-0.004980320810654707,0.012749812098491905,ACTIVE_2
185,BRT015c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,0.0014793874770928103,0.8714691601225107,0.008919101479646795,-0.019864363406103407,0.005996369464186396,PASSIVE_2
186,BRT009c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8504892604654835,0.010659292696910067,0.20538340729052265,1.0087037021274168,baseline
187,BRT009c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0011304776071212731,0.8504892604654835,0.010659292696910067,0.006623026456668665,-0.01315991330870453,ACTIVE_1
188,BRT009c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0002615739892288256,0.8504892604654835,0.010659292696910067,0.01834780745074488,-0.032105356962734075,PASSIVE_1
189,BRT009c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.00033497719608340047,0.8504892604654835,0.010659292696910067,-0.009439803288860597,0.0025937112167982324,ACTIVE_2
190,bbl058c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.9430474545794431,0.001626705772603295,2.4990827127538413,0.9993836901831384,baseline
191,bbl058c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,-0.0010052839539321395,0.9430474545794431,0.001626705772603295,-0.008778999802166029,0.005183634419200256,ACTIVE_0
192,bbl058c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0003759546536012475,0.9430474545794431,0.001626705772603295,0.006100278853588892,0.0009596589880397202,ACTIVE_1
193,bbl058c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.00028275264870813673,0.9430474545794431,0.001626705772603295,0.010025476058469481,-0.0028661239400055148,ACTIVE_2
194,bbl058c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_3,3.392724688627581e-07,0.9430474545794431,0.001626705772603295,0.013270208224745459,-0.0029727351993949405,ACTIVE_3
195,bbl058c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_4,0.0014105147288167857,0.9430474545794431,0.001626705772603295,-0.012614330828895607,0.001220665678309673,ACTIVE_4
196,bbl058c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00018926176799795644,0.9430474545794431,0.001626705772603295,0.03067237387804982,-0.0006843498097986296,PASSIVE_1
197,bbl071d-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.784224420611415,0.017014067209769966,1.1422308018211675,0.9984669323121549,baseline
198,bbl071d-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00017553653274476937,0.784224420611415,0.017014067209769966,-0.0006566805667801788,-0.0016365962459241826,ACTIVE_1
199,bbl071d-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00012811487314182788,0.784224420611415,0.017014067209769966,-0.003471774945637203,-0.012982046840592806,PASSIVE_1
200,bbl071d-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0011404509212924478,0.784224420611415,0.017014067209769966,-0.027127250758588534,0.00854679238485858,ACTIVE_2
201,bbl071d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.7365601648892331,0.01177539839030693,0.8990312443217146,0.996513778233901,baseline
202,bbl071d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0009382375489634096,0.7365601648892331,0.01177539839030693,0.0010899511671090961,0.014827346544479281,ACTIVE_1
203,bbl071d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0006534220692461972,0.7365601648892331,0.01177539839030693,-0.0021652699737448188,-0.01712930961918218,PASSIVE_1
204,bbl071d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0016926909279084143,0.7365601648892331,0.01177539839030693,0.0227901928224295,-0.022745332072799017,ACTIVE_2
205,bbl071d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-0.0007797578568067053,0.7365601648892331,0.01177539839030693,-0.025647604837034838,0.009207708712778356,PASSIVE_2
206,bbl071d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_3,7.300199658998643e-05,0.7365601648892331,0.01177539839030693,0.004481057459730269,0.019624617688180586,ACTIVE_3
207,BRT006d-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.5845355785218229,0.017061666099599766,0.3642565135553798,0.9916220530191119,baseline
208,BRT006d-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0008270607476975403,0.5845355785218229,0.017061666099599766,-0.012511675063767177,0.0486782978567058,ACTIVE_1
209,BRT006d-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.000659184429786396,0.5845355785218229,0.017061666099599766,0.0028941700118746442,-0.04697113059662997,PASSIVE_1
210,BRT006d-a2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,-0.0015692971821553395,0.5845355785218229,0.017061666099599766,0.001623799427307665,-0.029402837622752854,ACTIVE_2
211,bbl074g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8968455530734122,0.008856211726988169,1.140571747130488,0.9940845973577037,baseline
212,bbl074g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0003515346852982681,0.8968455530734122,0.008856211726988169,-0.025992025480637837,0.016685297884589393,ACTIVE_1
213,bbl074g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0014040490853152266,0.8968455530734122,0.008856211726988169,0.05022958647479853,-0.009066737464934206,PASSIVE_1
214,bbl074g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.0004783178826575567,0.8968455530734122,0.008856211726988169,0.011210564474014497,-0.0015944466415721372,ACTIVE_2
215,bbl074g-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-0.0016225507728414152,0.8968455530734122,0.008856211726988169,-0.02927992018291909,0.006454190885092553,PASSIVE_2
216,BRT009a-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.5443208485415411,0.020245956721725033,0.9358599910231227,0.9780162163408604,baseline
217,BRT009a-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0037863147092311,0.5443208485415411,0.020245956721725033,0.016096819916172768,0.03563171330496755,ACTIVE_1
218,BRT007c-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.6351106572186281,0.01668811042511243,1.2890739518929641,1.012963120120757,baseline
219,BRT007c-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0006927338350443576,0.6351106572186281,0.01668811042511243,0.007329329724777844,-0.01769805781288986,ACTIVE_1
220,bbl078k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.8328653506478256,0.006512500696758731,0.4420805004724741,1.0079394573878786,baseline
221,bbl078k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0007026137256482674,0.8328653506478256,0.006512500696758731,0.01602954911442573,-0.02311570903380292,ACTIVE_1
222,bbl078k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.00012278794520896306,0.8328653506478256,0.006512500696758731,0.004051362246467283,0.0032267578744052394,ACTIVE_2
223,bbl078k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-8.351615772958646e-05,0.8328653506478256,0.006512500696758731,0.029654303642155194,-0.022131336743165454,PASSIVE_1
224,bbl078k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_3,0.003137405575294573,0.8328653506478256,0.006512500696758731,0.008108068625985976,0.003095167171875348,ACTIVE_3
225,bbl078k-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_2,-0.00017616708353150492,0.8328653506478256,0.006512500696758731,-0.006807469269547872,-0.012629668460473559,PASSIVE_2
226,BRT006d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.305180267397265,0.017977744710886055,0.41653527912006594,0.9514006164717976,baseline
227,BRT006d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.002497315656128093,0.305180267397265,0.017977744710886055,-0.004129103442271865,0.07439488532485394,ACTIVE_1
228,BRT006d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00043998740033033044,0.305180267397265,0.017977744710886055,0.0011344809283997022,0.042114594550874226,PASSIVE_1
229,BRT006d-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_2,0.0001294823020425341,0.305180267397265,0.017977744710886055,-0.0006186122944022024,0.0440123000755504,ACTIVE_2
230,BRT005c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,0.40635061543421236,0.0167597779869812,0.9285684416100974,1.0124075852599788,baseline
231,BRT005c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00012470836081455275,0.40635061543421236,0.0167597779869812,-0.006881477987143491,-0.010454518131562734,ACTIVE_1
232,BRT005c-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0004217279059031844,0.40635061543421236,0.0167597779869812,0.020994602679984438,0.07841978485441173,PASSIVE_1
